28934
6	7	3
8	9	3
26	27	3
49	50	6
69	70	6
81	82	6
137	19	5
147	148	4
155	156	4
174	19	5
215	216	4
217	218	4
238	70	6
247	33	3
249	31	6
288	289	0
332	289	0
345	128	3
353	354	2
357	358	2
373	374	3
387	388	2
401	31	6
410	82	6
411	412	7
526	27	3
531	532	7
533	19	5
548	549	2
553	70	6
558	528	12
559	13	4
603	604	0
631	363	3
660	91	6
668	473	3
674	675	9
689	690	4
714	19	5
715	176	2
721	453	3
746	475	4
751	19	5
754	755	7
776	151	6
800	801	2
888	31	6
892	395	7
904	905	7
914	771	3
922	31	6
930	931	7
932	933	3
934	31	6
935	936	7
942	19	5
953	954	7
987	19	5
988	989	1
990	19	5
994	995	1
1004	1005	0
1014	19	5
1022	1023	3
1044	135	5
1047	13	2
1073	82	6
1077	31	6
1080	1081	2
71	264	7
1123	1124	7
1155	19	5
1163	19	5
1171	19	5
1207	1208	2
1216	1217	8
1225	66	6
1226	1227	6
1279	19	5
1285	450	2
1291	70	6
1307	1308	7
1346	19	5
1361	1362	3
1373	1374	2
1375	1376	2
1392	19	5
1396	19	5
1429	1430	7
1432	453	3
1433	19	5
1436	19	5
1451	240	1
1476	1477	7
1480	473	3
1487	1488	1
1512	1513	11
1514	585	3
1532	1533	4
1535	1536	4
1539	1199	12
1544	622	2
1560	19	5
1565	1566	7
1625	19	5
1635	352	1
1681	31	6
1724	70	6
1741	510	3
1763	7	3
1778	1779	7
1785	1786	9
1795	1796	7
1892	135	5
1903	1904	6
1912	327	3
1913	1914	2
1915	19	5
1928	1929	8
1940	1941	7
1945	1946	2
1950	19	5
1963	33	3
1968	31	6
1973	1974	8
1981	19	5
1998	1999	7
2012	453	3
2024	629	0
2028	2029	7
2056	858	2
2075	1165	8
2089	2090	2
2091	13	2
2102	2103	7
2106	622	2
2117	2118	9
2149	641	2
2183	771	3
2235	1575	0
2244	577	3
2245	331	7
2258	2259	8
2266	2267	3
2305	2306	12
2323	19	5
2330	2331	7
2333	19	5
2366	2367	8
2392	298	8
2394	2395	7
2399	19	5
2414	63	1
2420	19	5
2469	66	6
2477	540	3
2537	19	5
2553	13	7
2562	2563	0
2568	1955	12
2569	19	5
2582	525	2
2588	128	3
2592	1852	4
2598	841	7
2639	510	3
2643	2644	9
2645	2646	2
2649	178	3
2659	235	1
2674	2675	10
2690	510	3
2714	19	5
2718	2719	4
2763	510	3
2767	522	9
2774	19	5
2787	2388	6
2805	31	6
2807	2808	2
2841	2842	2
2849	2850	3
2854	2855	2
2856	2259	8
2873	264	7
2879	9	3
2909	31	6
2912	135	5
2914	2915	2
2934	19	5
2944	178	3
2951	2952	10
2964	331	4
2991	363	3
2992	27	3
2995	2996	1
3000	641	2
3018	3019	4
3020	3021	4
3034	909	2
3043	19	5
3060	3061	11
3066	3067	11
3083	1412	8
3127	3128	2
3174	19	5
3188	3189	8
3196	3197	2
3206	31	6
3218	3219	2
3246	56	7
3263	19	5
3267	3268	2
3274	2099	3
3285	3286	2
3302	3303	4
3310	19	5
3315	91	6
1476	19	5
3339	44	3
3347	19	5
3374	3375	4
3395	19	5
3413	3414	4
3420	3421	7
3438	3439	3
3451	3452	9
3472	131	3
3489	3	1
2645	19	5
3504	19	5
3512	3513	7
3515	3516	1
171	622	7
3541	3542	4
3562	82	6
3585	19	5
3597	382	3
3616	1999	2
3618	19	5
3621	441	2
3623	428	2
3645	453	3
3646	142	4
3652	1838	4
3653	78	3
3663	446	6
3683	3684	3
3693	31	6
3713	31	6
3718	19	5
3719	19	5
3720	775	4
3721	453	3
3722	84	6
3750	3751	6
3755	544	6
3756	382	3
3770	240	1
3772	473	3
3781	31	6
3806	160	7
3817	82	6
3861	264	2
3870	19	5
3873	622	7
3878	3879	8
3898	31	6
3908	19	5
3909	31	6
3914	1550	2
3921	1667	2
3926	46	2
3934	19	5
3936	70	7
3942	82	6
3961	409	6
3964	510	3
3966	264	2
3967	21	6
3968	1151	1
3971	3019	7
4019	4020	6
4021	4022	3
4053	178	3
4084	4085	4
4102	4103	7
4110	4111	7
4131	131	3
4135	19	5
4138	4139	7
4143	13	4
4150	19	5
4173	2219	3
4185	4186	10
