0	95	10598
0	132	789
0	650	4512
1	108	1688
1	108	1792
1	108	2586
1	108	4056
1	108	6653
1	108	7936
1	108	9590
1	108	10742
1	108	11188
2	398	2555
2	398	3701
3	42	2028
4	2	168
4	2	178
4	2	246
4	2	480
4	2	485
4	2	698
4	2	764
4	2	885
4	2	924
4	2	1472
4	2	1581
4	2	1685
4	2	2001
4	2	2256
4	2	2528
4	2	2545
4	2	2824
4	2	2825
4	2	2936
4	2	3062
4	2	3086
4	2	3109
4	2	3480
4	2	3851
4	2	3867
4	2	3886
4	2	3990
4	2	4099
4	2	4409
4	2	4781
4	2	4812
4	2	4951
4	2	5002
4	2	5089
4	2	5153
4	2	5154
4	2	5940
4	2	5941
4	2	6714
4	2	6719
4	2	6791
4	2	6967
4	2	7178
4	2	7918
4	2	8231
4	2	8448
4	2	8550
4	2	8585
4	2	8945
4	2	9768
4	2	10126
4	2	10250
4	2	10435
4	2	10627
4	2	11179
4	35	20
4	35	226
4	35	250
4	35	274
4	35	322
4	35	345
4	35	401
4	35	485
4	35	793
4	35	824
4	35	835
4	35	885
4	35	904
4	35	942
4	35	973
4	35	1009
4	35	1243
4	35	1317
4	35	1331
4	35	1549
4	35	1581
4	35	1619
4	35	1705
4	35	1839
4	35	2110
4	35	2150
4	35	2449
4	35	2468
4	35	2527
4	35	2719
4	35	2724
4	35	3035
4	35	3071
4	35	3257
4	35	3364
4	35	3366
4	35	3419
4	35	3433
4	35	3562
4	35	3666
4	35	3697
4	35	3957
4	35	4299
4	35	4302
4	35	4477
4	35	4606
4	35	4684
4	35	4712
4	35	4721
4	35	4760
4	35	4781
4	35	4782
4	35	4792
4	35	4981
4	35	5043
4	35	5170
4	35	5221
4	35	5388
4	35	5452
4	35	5477
4	35	5611
4	35	5625
4	35	5658
4	35	5708
4	35	5803
4	35	5848
4	35	5990
4	35	6086
4	35	6392
4	35	6489
4	35	6501
4	35	6575
4	35	6899
4	35	6933
4	35	7068
4	35	7214
4	35	7348
4	35	7395
4	35	7493
4	35	7522
4	35	7614
4	35	7616
4	35	7622
4	35	7757
4	35	8187
4	35	8224
4	35	8312
4	35	8351
4	35	8409
4	35	8416
4	35	8550
4	35	8683
4	35	8700
4	35	8829
4	35	8862
4	35	9145
