10267
3	4	0
13	14	4
16	18	2
24	26	2
34	35	0
49	52	5
58	59	8
63	64	0
63	65	2
89	90	0
92	100	6
92	111	6
124	126	4
136	137	0
163	164	0
166	169	6
184	185	0
187	197	2
187	201	2
222	224	1
260	263	6
267	269	1
281	282	0
281	283	3
297	299	4
323	326	6
353	355	2
357	361	5
391	392	0
416	418	1
421	425	2
429	430	0
466	469	2
474	476	5
489	491	3
507	295	0
540	541	0
563	569	2
583	594	2
600	601	0
606	607	3
613	615	2
621	622	0
633	635	6
661	662	4
670	671	2
680	520	8
680	681	4
465	82	4
465	696	5
465	699	5
28	24	8
742	744	5
745	748	2
752	753	0
758	785	9
758	787	9
758	796	9
758	806	9
758	810	9
758	822	9
758	823	9
833	835	2
838	839	0
896	900	5
904	905	0
918	919	0
972	974	0
980	1013	2
980	1018	2
1024	1026	6
1029	295	0
1067	1068	2
1067	1069	2
1090	1091	0
1093	854	2
1099	1100	0
1102	1105	6
1102	1110	6
1130	1134	2
1148	1149	8
1148	1150	8
1168	1176	2
1180	1182	3
1186	1191	6
1202	1209	2
1202	1222	2
1202	1232	2
1202	1252	2
1256	1258	2
1287	1289	6
1333	1334	0
1339	1340	2
1360	1361	0
1365	1366	3
1367	1368	0
717	1387	6
717	1416	6
717	1424	6
717	1432	6
1433	125	8
1437	541	0
1444	1445	0
1444	1446	4
1480	1482	1
1502	1503	0
1238	1511	2
1529	1530	0
1542	1545	5
1542	1547	5
1580	1586	2
1587	1588	0
738	1617	2
1635	1636	8
1635	1637	5
1650	1651	8
1672	393	1
1680	1687	2
1705	1709	5
1776	1778	3
1779	1780	7
1803	1804	5
1807	1808	4
1825	1826	0
1825	1827	2
1825	1834	2
1837	1838	0
1840	1843	5
1856	1857	0
1878	1883	10
1899	1903	5
1905	1906	0
1924	1926	5
1927	1928	0
1934	1937	2
1938	1941	2
1938	1942	2
1938	1948	2
1938	1950	2
1938	1951	2
1959	1964	2
1975	1976	0
1978	1979	0
1985	1986	0
1999	2001	2
2004	2005	0
1734	2014	2
2039	2040	0
2084	2085	0
2111	2112	0
2113	2114	0
2115	2116	0
2118	2122	6
2128	2130	2
2131	2134	5
2146	2148	3
1669	1668	6
2204	2205	0
2213	2214	7
1589	2225	6
2228	2230	1
2239	2240	3
2251	2252	8
2258	2259	0
2275	1452	0
2277	2278	0
2288	1713	0
481	2304	2
481	480	2
2312	2316	9
2329	2330	6
547	2343	5
2350	561	0
2352	2354	5
2352	2356	5
2367	176	8
2367	2253	4
2372	2374	2
2386	2387	3
2200	2199	2
2407	2409	6
2417	59	8
2430	1122	0
2436	2438	4
2436	2440	9
2436	2452	9
2453	2455	2
2484	2485	3
2486	2488	5
2501	2502	0
2517	2518	4
2519	2522	9
2519	2553	2
2519	1963	9
2519	2571	9
2519	2573	9
2582	2583	3
2588	2590	2
2609	2610	0
2656	2662	2
2698	1923	4
2718	2719	3
751	749	5
2731	2735	2
2743	2745	2
2751	2752	2
2754	2756	2
2754	2759	2
2764	1499	3
2785	2786	0
2794	2795	0
2801	2805	2
2250	2820	10
2838	2840	7
2844	2845	5
2844	2852	5
2844	2857	5
2882	2883	0
2888	2890	6
2921	2923	7
2929	2930	3
2995	2996	0
3016	3020	2
3024	3025	4
690	3043	9
690	3051	2
690	3052	2
690	3060	9
690	3061	9
690	3064	9
3072	3073	0
3092	3093	4
3102	3105	2
3115	3117	1
3119	131	0
3133	3134	0
3139	3141	2
3166	3177	2
3199	3202	2
3208	3209	2
